id,name,host_id,host_name,latitude,longitude,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,number_of_reviews_ltm,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,bedroom_count,bathroom_count,bed_count,district_Central & Western,district_Eastern,district_Islands,district_Kowloon City,district_Kwai Tsing,district_Kwun Tong,district_North,district_Sai Kung,district_Sha Tin,district_Sham Shui Po,district_Southern,district_Tai Po,district_Tsuen Wan,district_Tuen Mun,district_Wan Chai,district_Wong Tai Sin,district_Yau Tsim Mong,district_Yuen Long
52022265,Condo in Hong Kong,156409670,Tushita,22.27439,114.16993,182.0,30,0,89,364,0,1,0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52042692,Serviced apartment in Hong Kong,23316632,Tanis,22.22922,113.92998,163.41,2,23,1,109,4,1,0,0,0,1,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52045753,Rental unit in Hong Kong,118783198,Martin,22.28751,114.14953,227.5,1,11,1,0,0,1,0,0,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52049212,Condo in Hong Kong,138649185,Apac,22.29072,114.19682,188.5,30,0,136,364,0,1,0,0,0,0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52050692,Condo in Hong Kong,156409670,Tushita,22.2994,114.17167,133.9,30,0,89,364,0,1,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52051596,Condo in Hong Kong,156409670,Tushita,22.29859,114.17321,191.1,30,0,89,364,0,1,0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52066598,Condo in Hong Kong,156409670,Tushita,22.28367,114.15411,195.0,30,0,89,364,0,1,0,0,0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52066867,Condo in Hong Kong,156409670,Tushita,22.28313,114.15177,212.29000000000002,30,0,89,364,0,1,0,0,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52068808,Rental unit in Hong Kong,3446687,Steffi,22.28455,114.14812,104.91,1,2,1,172,1,1,0,0,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52097606,Condo in Hong Kong,24358640,Janis,22.31582,114.16914,47.84,1,0,90,0,0,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52100535,Condo in Hong Kong,138649185,Apac,22.27577,114.16989,195.0,30,0,136,364,0,1,0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52154263,Condo in Hong Kong,76842963,Sooyeon,22.27605,114.17287,143.0,14,0,1,0,0,1,0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52174036,Serviced apartment in Hong Kong,14861546,Tane Residence,22.32905,114.18786,41.6,30,0,121,365,0,0,0,1,0,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52178864,Condo in Hong Kong,24358640,Janis,22.31621,114.1704,33.54,3,0,90,0,0,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52179096,Condo in Hong Kong,24358640,Janis,22.31732,114.17077,38.74,7,0,90,0,0,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52232237,Condo in Hong Kong,156409670,Tushita,22.28949,114.19495,135.20000000000002,30,0,89,364,0,1,0,0,0,0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52232554,Condo in Hong Kong,156409670,Tushita,22.2895,114.19512,247.0,30,0,89,364,0,1,0,0,0,2,2.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52232840,Condo in Hong Kong,138649185,Apac,22.29861,114.17133,143.0,30,0,136,364,0,1,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52252629,Condo in Hong Kong,156409670,Tushita,22.27943,114.18059,179.4,30,0,89,364,0,1,0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52253555,Condo in Hong Kong,138649185,Apac,22.27588,114.17168,157.69,30,0,136,364,0,1,0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52272709,Condo in Hong Kong,138649185,Apac,22.27599,114.1705,129.09,30,0,136,364,0,1,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52274031,Condo in Hong Kong,138649185,Apac,22.2767,114.17231,142.48000000000002,30,0,136,364,0,1,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52274543,Condo in Hong Kong,138649185,Apac,22.27594,114.17049,169.0,30,0,136,364,0,1,0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52295948,Rental unit in Hong Kong,138649185,Apac,22.28652,114.15221,92.3,28,0,136,364,0,1,0,0,0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52307206,Rental unit in Hong Kong,4115228,Louise,22.28257,114.15102,122.2,5,4,1,13,3,1,0,0,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52311712,Rental unit in Hong Kong,198109516,Apple,22.28213,114.1824,39.0,28,0,101,48,0,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52340765,Home in Cheung Chau,423635149,Frank'S,22.21199,114.02711,244.92000000000002,2,45,1,116,12,1,0,0,0,2,1.0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52395141,Condo in Hong Kong,138649185,Apac,22.29935,114.17159,204.1,30,0,136,364,0,1,0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52411172,Serviced apartment in Hong Kong,209127973,Commune Share,22.27782,114.17263,41.6,14,0,8,365,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52434112,Serviced apartment in Hong Kong,11171781,Hung Leung,22.278118,114.184059,71.5,1,9,6,80,5,0,0,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52438209,Rental unit in Hong Kong,201252883,Wilson,22.30058,114.24144,78.0,360,4,1,0,0,1,0,0,0,1,1.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
52459709,Boutique hotel in Hong Kong,269051930,Mm,22.298593521118164,114.17237854003906,110.63000000000001,1,16,18,90,9,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52461084,Condo in Hong Kong,24358640,Janis,22.31644,114.16851,20.54,14,0,90,0,0,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52503169,Condo in Hong Kong,156409670,Tushita,22.31731,114.17028,84.5,30,0,89,364,0,1,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52537218,Rental unit in Hong Kong,67709885,Steven,22.328352323599194,114.16725985228534,23.400000000000002,30,0,293,365,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
52544352,Serviced apartment in Hong Kong,11171781,Hung Leung,22.27816,114.18408,104.0,1,17,6,75,17,0,0,1,0,0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52544672,Serviced apartment in Hong Kong,11171781,Hung Leung,22.27832,114.18411,104.0,1,3,6,79,3,0,0,1,0,0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52591548,Condo in Hong Kong,24358640,Janis,22.31792,114.16885,90.74000000000001,5,1,90,0,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52592172,Condo in Hong Kong,24358640,Janis,22.31741,114.17052,24.44,3,0,90,0,0,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52641049,Condo in Hong Kong,24358640,Janis,22.31728,114.16875,27.04,10,0,90,0,0,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52641475,Serviced apartment in Hong Kong,11171781,Hung Leung,22.27741530520072,114.18491066763151,71.5,1,1,6,358,1,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52641637,Serviced apartment in Hong Kong,11171781,Hung Leung,22.27811,114.18413,71.5,1,7,6,72,5,0,0,1,0,0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52724302,Rental unit in Hong Kong,166183091,Pineapple,22.3045,114.17144,31.98,28,0,57,7,0,1,0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52745314,Rental unit in Hong Kong,6067974,Wilson,22.27545,114.16888,117.0,30,0,62,362,0,1,0,0,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52761782,Rental unit in Hong Kong,515763765,Danny,22.277227,114.175491,49.4,14,7,5,106,6,1,0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52772049,Bed and breakfast in Hong Kong,427225605,Wun Ting,22.39556,113.97659,100.23,10,0,1,365,0,0,0,1,0,8,5.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52782926,Condo in Hong Kong,24358640,Janis,22.31579,114.1694,90.87,14,0,90,0,0,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52893051,Rental unit in Hong Kong,122251709,Teresa,22.28227,114.15237,143.78,3,9,1,38,9,1,0,0,0,1,1.5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53072311,Home in Hong Kong,25048995,Moey,22.27724,114.1808,122.98,365,2,17,177,0,0,0,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53088575,Serviced apartment in Hong Kong,192949681,Keke,22.238914,114.164413,98.8,20,8,2,323,4,1,0,0,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
53089347,Rental unit in Hong Kong,11290958,Sachin,22.28223,114.13056,126.23,2,17,1,148,12,1,0,0,0,0,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53098801,Condo in Hong Kong,198109516,Apple,22.28092,114.18399,52.0,28,0,101,364,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53099531,Condo in Hong Kong,76343939,Eunice,22.37388,114.00297,118.17,2,7,1,88,4,1,0,0,0,2,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53103418,Rental unit in Hong Kong,114579145,Sun,22.27936,114.1871,88.92,1,36,1,314,25,1,0,0,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53137900,Rental unit in Hong Kong,6067974,Wilson,22.280867,114.223587,117.0,30,0,62,353,0,1,0,0,0,1,1.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53140017,Condo in Hong Kong,24358640,Janis,22.31564,114.16991,21.84,10,2,90,0,0,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53300905,Rental unit in Hong Kong,230759689,Alice,22.29633,114.17539,103.22,1,12,3,163,8,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53330665,Condo in Hong Kong,431781935,Mag,22.26903040145472,114.18615886407105,69.29,1,4,1,0,4,1,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53394094,Condo in Hong Kong,23915533,Niall,22.2834,114.14887,103.61,5,1,1,0,1,1,0,0,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53437298,Rental unit in Hong Kong,35020157,Marina,22.28544,114.14522,188.5,3,14,1,2,11,1,0,0,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53438763,Rental unit in Hong Kong,198109516,Apple,22.2827,114.18398,39.0,28,0,101,363,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53450802,Rental unit in Hong Kong,432808677,Ryan,22.28781369536205,114.1440962766666,109.33,5,0,1,26,0,1,0,0,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53474513,Rental unit in Hong Kong,36999408,Sunhera,22.28672,114.14612,122.59,12,5,1,22,2,1,0,0,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53504833,Serviced apartment in Hong Kong,198109516,Apple,22.28085,114.18618,58.5,28,0,101,71,0,1,0,0,0,1,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53533308,Rental unit in Hong Kong,396588956,Weave,22.283957,114.14669,141.70000000000002,30,0,6,84,0,1,0,0,0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53547380,Serviced apartment in Hong Kong,92754244,Mandy,22.30033,114.18348,143.0,3,0,1,0,0,1,0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53632784,Vacation home in Hong Kong,144396092,Sarah,22.20527,114.03055,118.82000000000001,50,2,1,365,0,1,0,0,0,1,1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53656971,Rental unit in Hong Kong,121793707,Berna,22.37282,114.17365,80.60000000000001,25,3,1,173,2,1,0,0,0,2,1.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
53772548,Condo in Hong Kong,409393402,Kai,22.27884,114.1831,65.0,30,4,1,277,2,1,0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53802151,Boutique hotel in Hong Kong,435811060,Lo,22.319851,114.170639,123.5,1,7,5,365,3,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53805066,Serviced apartment in Hong Kong,198109516,Apple,22.28057,114.1848,39.0,28,0,101,322,0,1,0,0,0,0,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53856142,Rental unit in Hong Kong,402523463,Kamhung,22.27722,114.1802,89.44,1,9,5,89,6,1,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53867835,Condo in Hong Kong,24358640,Janis,22.31613,114.17036,30.94,21,0,90,0,0,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53949187,Rental unit in Hong Kong,402523463,Kamhung,22.27611,114.17552,220.48000000000002,1,29,5,39,22,1,0,0,0,3,1.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53959681,Rental unit in Hong Kong,6067974,Wilson,22.27736,114.17065,117.0,30,0,62,360,0,1,0,0,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53959687,Condo in Hong Kong,6067974,Wilson,22.27688,114.17042,117.0,30,0,62,361,0,1,0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53961812,Serviced apartment in Hong Kong,198109516,Apple,22.28071,114.18488,37.44,28,0,101,139,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
54024654,Serviced apartment in Hong Kong,198109516,Apple,22.28027,114.18625,41.6,30,0,101,0,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
54060084,Rental unit in Hong Kong,227915905,Woj,22.22804,114.11136,130.0,7,8,1,347,3,1,0,0,0,0,1.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54149377,Serviced apartment in Hong Kong,366329206,Yumi,22.28266,114.18484,52.0,30,0,26,0,0,1,0,0,0,1,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
54254024,Rental unit in Hong Kong,366329206,Yumi,22.27791,114.18756,49.4,30,0,26,0,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
54312930,Rental unit in Hong Kong,6067974,Wilson,22.30831,114.26245,156.0,30,0,62,81,0,1,0,0,0,2,1.0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
54401518,Serviced apartment in Hong Kong,9938700,Anna,22.28366448063488,114.15236252922509,38.480000000000004,1,23,4,0,23,0,0,1,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520745636925278518,Tiny home in Hong Kong,92104579,Paul,22.26087,113.9919,59.67,2,32,2,358,18,0,0,1,0,1,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540965982866931470,Condo in Hong Kong,440669082,R,22.30732,114.00942,156.0,4,9,1,169,9,1,0,0,0,1,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546609909691430266,Serviced apartment in Hung Shing Yeh Beach,441842756,Concerto Inn,22.21933,114.11864,115.83,1,4,5,363,2,0,0,1,0,0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547517808956740463,Hostel in Hong Kong,2846792,Hop Inn,22.29587,114.1754,112.58,1,1,10,106,1,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
547519116729221310,Hostel in Hong Kong,2846792,Hop Inn,22.29669,114.17395,137.41,1,0,10,118,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
548188520847927920,Serviced apartment in Hong Kong,198109516,Apple,22.28076,114.18443,62.400000000000006,28,4,101,138,3,1,0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
550595391119340931,Rental unit in Hong Kong,150577122,Cherry,22.38458768068617,114.20593553564184,36.4,28,1,2,179,1,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
556232223880931056,Rental unit in Hong Kong,166183091,Pineapple,22.3039,114.17209,29.77,28,0,57,195,0,1,0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
556870283824132619,Condo in Hong Kong,54825442,Vivian,22.275295,114.172432,110.5,60,0,1,262,0,1,0,0,0,1,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
559060212336751386,Hotel in Hung Shing Yeh Beach,441842756,Concerto Inn,22.216944,114.121666,112.58,1,2,5,365,1,0,0,1,0,1,1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560346940505831746,Hostel in Hong Kong,189829763,Yannes,22.30604,114.17104,22.36,20,0,5,0,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
562145647678068701,Rental unit in Hong Kong,366329206,Yumi,22.27867,114.19151,68.9,30,0,26,0,0,1,0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
562574737826729627,Vacation home in Hong Kong,22908007,Nicolas,22.24254932600831,113.98070250453355,69.68,3,7,1,307,7,1,0,0,0,1,1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562649777543119538,Serviced apartment in Hung Shing Yeh Beach,441842756,Concerto Inn,22.217407,114.121048,113.49000000000001,1,5,5,364,5,1,0,0,0,0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562702448160485376,Serviced apartment in Hung Shing Yeh Beach,441842756,Concerto Inn,22.217686,114.12101,136.37,1,7,5,300,2,1,0,0,0,1,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562709204169027354,Serviced apartment in Hong Kong,441842756,Concerto Inn,22.22124,114.1217,129.48000000000002,1,10,5,354,3,1,0,0,0,1,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564769241306938601,Serviced apartment in Hong Kong,209127973,Commune Share,22.28141,114.13042,59.800000000000004,29,0,8,365,0,0,0,1,0,1,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564926955551488674,Condo in Hong Kong,198109516,Apple,22.28254,114.18239,45.5,30,0,101,139,0,0,0,1,0,1,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
567150607205023920,Bed and breakfast in Hong Kong,446123957,Rebecca,22.446946587858974,114.02606506221986,20.8,1,11,3,81,11,0,0,1,0,1,1.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
567167772820511044,Rental unit in Hong Kong,446123957,Rebecca,22.446583,114.026783,19.11,1,6,3,0,6,1,0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
567967338820954323,Rental unit in Hong Kong,99505769,Cc,22.317866677959792,114.16988787887624,33.02,7,0,5,15,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
568408952410664946,Condo in Hong Kong,1426808,Aino,22.29439,114.01376,128.83,28,14,1,308,6,1,0,0,0,1,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568447201618235884,Serviced apartment in Hong Kong,209127973,Commune Share,22.28577,114.14452,79.3,14,0,8,365,0,0,0,1,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569084406216094173,Rental unit in Hong Kong,169826410,Elena,22.278975,114.129532,78.0,14,0,3,0,0,1,0,0,0,2,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569377930441477883,Condo in Hong Kong,26933201,Chun Yuen,22.38531,114.20362,71.5,3,0,1,0,0,1,0,0,0,2,1.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
571296331894863633,Hotel in Hong Kong,119690131,Cannis,22.3,114.1718,118.82000000000001,1,4,15,90,3,0,0,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
572284001593256446,Rental unit in Hong Kong,447209651,Ashley,22.24192,114.15857,105.95,2,5,1,64,0,1,0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
572742655282109019,Rental unit in Hong Kong,395863604,France,22.28452,114.13266,130.0,90,0,1,91,0,1,0,0,0,2,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573512936952301430,Serviced apartment in Hong Kong,267770044,Habyt,22.27972,114.15559,116.09,30,2,16,88,1,1,0,0,0,1,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574096908710703962,Serviced apartment in Hong Kong,25375849,Nick,22.44465,114.02418,59.410000000000004,2,5,4,106,5,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
574835638853679432,Bungalow in Hong Kong,292752610,Hongxiu,22.44302,114.00631,69.55,365,1,5,365,0,1,0,0,0,1,1.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
576475954041288362,Home in Lamma Island,402298644,Lucy,22.19927,114.13431,153.4,2,40,1,335,16,1,0,0,0,2,1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576484193482989146,Serviced apartment in Hong Kong,119066280,Jin,22.28135,114.22475,91.0,180,0,1,0,0,1,0,0,0,1,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576493306169172134,Condo in Hong Kong,29794475,Stella,22.37031,114.18391,78.0,14,0,1,189,0,1,0,0,0,1,1.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
577662208238246644,Condo in Hong Kong,229248065,Eric Yh,22.32744,114.21193,53.300000000000004,1,27,1,358,20,0,0,1,0,1,1.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
578853255693437067,Condo in Hong Kong,233756676,Man Yee,22.29719,114.17352,34.71,30,0,1,365,0,1,0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
580274359169935253,Place to stay in Hong Kong,33510290,Vivian,22.29731,114.17084,129.09,1,10,5,357,0,0,0,1,0,1,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
581676199504766338,Place to stay in Hong Kong,33510290,Vivian,22.29904,114.17233,113.23,1,8,5,358,0,0,0,1,0,1,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
581676440399221012,Place to stay in Hong Kong,33510290,Vivian,22.29925,114.17236,141.18,1,8,5,359,2,0,0,1,0,1,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
582180630795334658,Rental unit in Hong Kong,20221364,Vincent,22.2858,114.13888,117.0,90,0,1,0,0,1,0,0,0,2,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582378115264317134,Boutique hotel in Hong Kong,33510290,Vivian,22.29911,114.17241,113.23,1,3,5,358,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
582476449259450088,Condo in Hong Kong,61756531,Jeffrey,22.29645,114.26894,110.5,7,7,2,314,6,1,0,0,0,2,1.5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
583074646594172496,Rental unit in Hong Kong,58781858,Mark,22.267797,114.181694,195.0,13,3,1,179,0,1,0,0,0,1,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
583210465090101127,Home in Hong Kong,36254888,Benno,22.22376,113.91515,244.27,5,0,2,363,0,1,0,0,0,4,2.5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583264275537998938,Rental unit in Hong Kong,29902525,Aditya,22.279787,114.153854,156.0,4,3,1,0,2,1,0,0,0,2,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583920254941072944,Condo in Hong Kong,61756531,Jeffrey,22.29614,114.27052,137.67000000000002,7,7,2,309,7,1,0,0,0,2,1.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
587313885833518343,Vacation home in Hong Kong,125519544,Muhammad,22.324072,114.163918,83.2,15,0,1,344,0,1,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
588115756493659401,Rental unit in Hong Kong,97481523,Alisa,22.27533,114.18733,84.5,180,0,1,0,0,1,0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
